pkt_id,timestamp_ms,altitude_m,temp_c,temp_c_1,temp_c_2,temp_c_3,temp_c_4,pressure_hpa,accel_z,gyro_x,lat,lon,rssi_dbm,flags
1867,186699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1868,186799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1869,186899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1870,186999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1871,187099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1872,187199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1873,187299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1874,187399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1875,187499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1876,187599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1877,187699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1878,187799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1879,187899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1880,187999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1881,188099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1882,188199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1883,188299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1884,188399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1885,188499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1886,188599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1887,188699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1888,188799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1889,188899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1890,188999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1891,189099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1892,189199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1893,189299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1894,189399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1895,189499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1896,189599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1897,189699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1898,189799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1899,189899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1900,189999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1901,190099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1902,190199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1903,190299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1904,190399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1905,190499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1906,190599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1907,190699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1908,190799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1909,190899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1910,190999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1911,191099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1912,191199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1913,191299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1914,191399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1915,191499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1916,191599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1917,191699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1918,191799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1919,191899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1920,191999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1921,192099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1922,192199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1923,192299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1924,192399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1925,192499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1926,192599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1927,192699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1928,192799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1929,192899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1930,192999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1931,193099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1932,193199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1933,193299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1934,193399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1935,193499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1936,193599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1937,193699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1938,193799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1939,193899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1940,193999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1941,194099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1942,194199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1943,194299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1944,194399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1945,194499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1946,194599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1947,194699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1948,194799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1949,194899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1950,194999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1951,195099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1952,195199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1953,195299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1954,195399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1955,195499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1956,195599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1957,195699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1958,195799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1959,195899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1960,195999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1961,196099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1962,196199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1963,196299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1964,196399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1965,196499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1966,196599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1967,196699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1968,196799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1969,196899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1970,196999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1971,197099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1972,197199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1973,197299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1974,197399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1975,197499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1976,197599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1977,197699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1978,197799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1979,197899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1980,197999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1981,198099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1982,198199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1983,198299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1984,198399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1985,198499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1986,198599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1987,198699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1988,198799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1989,198899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1990,198999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1991,199099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1992,199199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1993,199299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1994,199399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1995,199499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1996,199599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1997,199699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1998,199799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
1999,199899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2000,199999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2001,200099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2002,200199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2003,200299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2004,200399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2005,200499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2006,200599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2007,200699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2008,200799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2009,200899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2010,200999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2011,201099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2012,201199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2013,201299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2014,201399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2015,201499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2016,201599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2017,201699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2018,201799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2019,201899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2020,201999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2021,202099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2022,202199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2023,202299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2024,202399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2025,202499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2026,202599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2027,202699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2028,202799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2029,202899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2030,202999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2031,203099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2032,203199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2033,203299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2034,203399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2035,203499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2036,203599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2037,203699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2038,203799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2039,203899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2040,203999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2041,204099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2042,204199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2043,204299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2044,204399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2045,204499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2046,204599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2047,204699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2048,204799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2049,204899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2050,204999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2051,205099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2052,205199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2053,205299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2054,205399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2055,205499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2056,205599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2057,205699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2058,205799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2059,205899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2060,205999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2061,206099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2062,206199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2063,206299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2064,206399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2065,206499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2066,206599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2067,206699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2068,206799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2069,206899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2070,206999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2071,207099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2072,207199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2073,207299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2074,207399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2075,207499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2076,207599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2077,207699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2078,207799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2079,207899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2080,207999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2081,208099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2082,208199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2083,208299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2084,208399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2085,208499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2086,208599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2087,208699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2088,208799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2089,208899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2090,208999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2091,209099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2092,209199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2093,209299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2094,209399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2095,209499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2096,209599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2097,209699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2098,209799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2099,209899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2100,209999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2101,210099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2102,210199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2103,210299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2104,210399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2105,210499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2106,210599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2107,210699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2108,210799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2109,210899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2110,210999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2111,211099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2112,211199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2113,211299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2114,211399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2115,211499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2116,211599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2117,211699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2118,211799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2119,211899,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2120,211999,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2121,212099,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2122,212199,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2123,212299,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2124,212399,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2125,212499,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2126,212599,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2127,212699,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
2128,212799,0,25.0,27.1,28.0,23.5,24.5,1013.25,0.0,0,51.5,-0.1,-50,63
